"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Grain moisture content - %|CO_321:0001198","Grain test weight - g/l|CO_321:0001210","Grain yield - kg/ha|CO_321:0001218","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","272418","2020-9376","IL2020-9376","plot","309168","SI_Urb_22-107","1","1","107","4","14","test","","","","","11.7","749.01","5995.35","133","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299711","IL2021-5009","21-5009","plot","309602","SI_Urb_22-1070","1","1","1070","36","11","test","","","","","11.7","804.49","6370.61","133","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299729","IL2021-26834","21-26834","plot","309617","SI_Urb_22-1071","1","1","1071","36","10","test","","","","","11.7","788.1","6656.53","134","93.98",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","301205","IL2021-21815","21-21815","plot","310387","SI_Urb_22-1072","1","1","1072","36","9","test","","","","","11.9","798.73","6650.37","133","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300672","IL2021-28806","21-28806","plot","309417","SI_Urb_22-1073","1","1","1073","36","8","test","","","","","11.7","810.8","5798.78","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300597","IL2021-24937","21-24937","plot","309818","SI_Urb_22-1074","1","1","1074","36","7","test","","","","","11.6","796.02","6449.39","133","93.98",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300164","IL2021-24918","21-24918","plot","309516","SI_Urb_22-1075","1","1","1075","36","6","test","","","","","11.5","791.35","6053.7","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300655","IL2021-29238","21-29238","plot","309245","SI_Urb_22-1076","1","1","1076","36","5","test","","","","","11.7","800.71","6638.66","134","104.14",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299262","IL2021-24255","21-24255","plot","310227","SI_Urb_22-1077","1","1","1077","36","4","test","","","","","11.6","804.84","7003.98","134","104.14",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300873","IL2021-29351","21-29351","plot","310410","SI_Urb_22-1078","1","1","1078","36","3","test","","","","","11.6","799.8","6529.9","131","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300349","IL2021-29003","21-29003","plot","309201","SI_Urb_22-1079","1","1","1079","36","2","test","","","","","11.9","794.94","6249.21","134","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","272436","2020-9638","IL2020-9638","plot","309708","SI_Urb_22-108","1","1","108","4","13","test","","","","","11.7","775.49","6218.72","133","106.68",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299226","IL2021-29119","21-29119","plot","310282","SI_Urb_22-1080","1","1","1080","36","1","test","","","","","11.5","800.16","5686.54","133","93.98",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299424","IL2021-29008","21-29008","plot","310164","SI_Urb_22-1081","1","1","1081","37","1","test","","","","","11.6","794.76","5483.32","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300898","IL2021-29149","21-29149","plot","309935","SI_Urb_22-1082","1","1","1082","37","2","test","","","","","11.9","800","6204.64","133","93.98",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299599","IL2021-13764","21-13764","plot","309187","SI_Urb_22-1083","1","1","1083","37","3","test","","","","","11.6","809.88","6082.64","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299771","IL2021-15778","21-15778","plot","310330","SI_Urb_22-1084","1","1","1084","37","4","test","","","","","11.6","793.51","6243.65","134","106.68",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","301152","IL2021-29023","21-29023","plot","309596","SI_Urb_22-1085","1","1","1085","37","5","test","","","","","11.6","801.06","6136.31","133","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299765","IL2021-15967","21-15967","plot","310335","SI_Urb_22-1086","1","1","1086","37","6","test","","","","","11.8","776.37","6470.5","135","109.22",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300482","IL2021-20345","21-20345","plot","310201","SI_Urb_22-1087","1","1","1087","37","7","test","","","","","11.8","786.47","6791.79","134","91.44",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","301036","IL2021-15729","21-15729","plot","310375","SI_Urb_22-1088","1","1","1088","37","8","test","","","","","11.6","807.36","6055.81","133","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299975","IL2021-15104","21-15104","plot","309381","SI_Urb_22-1089","1","1","1089","37","9","test","","","","","11.9","798.73","6409.67","135","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","272447","2020-9801","IL2020-9801","plot","309450","SI_Urb_22-109","1","1","109","4","12","test","","","","","11.6","775.87","7111.32","134","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","301143","IL2021-15949","21-15949","plot","310040","SI_Urb_22-1090","1","1","1090","37","10","test","","","","","11.6","806.1","5563.83","134","106.68",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300035","IL2021-18153","21-18153","plot","309493","SI_Urb_22-1091","1","1","1091","37","11","test","","","","","11.9","805.05","6534.48","135","96.52",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299510","IL2021-21655","21-21655","plot","309483","SI_Urb_22-1092","1","1","1092","37","12","test","","","","","12.1","798.02","5647.99","134","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","301141","IL2021-164","21-164","plot","309479","SI_Urb_22-1093","1","1","1093","37","13","test","","","","","11.7","774.23","5048.24","134","91.44",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300450","IL2021-21665","21-21665","plot","310344","SI_Urb_22-1094","1","1","1094","37","14","test","","","","","12.1","787.89","6048.24","134","86.36",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300612","IL2021-22152","21-22152","plot","309404","SI_Urb_22-1095","1","1","1095","37","15","test","","","","","11.8","815.5","6184.9","134","99.06",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299386","IL2021-22262","21-22262","plot","309570","SI_Urb_22-1096","1","1","1096","37","16","test","","","","","12","813.56","6064.02","134","101.6",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","300134","IL2021-1749","21-1749","plot","310500","SI_Urb_22-1097","1","1","1097","37","17","test","","","","","11.6","794.76","5984.25","133","104.14",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","299482","IL2021-550","21-550","plot","309566","SI_Urb_22-1098","1","1","1098","37","18","test","","","","","11.8","801.62","5158.55","134","88.9",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1358","SI_Urb_22","Small increase of primarily stage 1 breeding lines","greenhouse","1.09728","4.572","","","","2021-October-01","","26","Urbana, IL","301196","IL2021-23826","21-23826","plot","310480","SI_Urb_22-1099","1","1","1099","37","19","test","","","","","11.9","792.42","6151.15","135","106.68",""
